customer_id,recency,frequency,monetary,R_score,F_score,M_score,RFM_Score,segment,region
C002247,8,123,12801.0,4,5,5,455,Champion,KHULNA
C002248,31,128,15131.5,2,5,5,255,Hibernating,DHAKA
C002249,23,121,13682.25,3,5,5,355,Loyal,BARISAL
C002250,92,87,8689.5,1,1,1,111,Potential,RAJSHAHI
C002251,14,105,10464.25,3,2,2,322,Hibernating,DHAKA
C002252,15,105,9688.75,3,2,1,321,Hibernating,DHAKA
C002253,1,102,10523.0,5,2,2,522,Hibernating,KHULNA
C002254,12,116,12751.0,4,4,5,445,Champion,DHAKA
C002255,19,113,12516.5,3,4,4,344,Loyal,DHAKA
C002256,38,120,13183.25,2,5,5,255,Hibernating,DHAKA
C002257,4,108,11521.0,5,3,3,533,Loyal,DHAKA
C002258,51,106,11271.5,1,2,3,123,Potential,SYLHET
C002259,22,100,10800.5,3,1,2,312,Hibernating,SYLHET
C002260,38,113,11977.5,2,4,4,244,Hibernating,DHAKA
C002261,19,111,10716.5,3,3,2,332,Loyal,BARISAL
C002262,10,102,11802.25,4,2,4,424,Hibernating,DHAKA
C002263,10,108,10338.25,4,3,2,432,Loyal,BARISAL
C002264,29,117,14032.5,2,4,5,245,Hibernating,CHITTAGONG
C002265,13,120,12194.75,4,5,4,454,Champion,DHAKA
C002266,29,101,11144.25,2,2,3,223,Hibernating,DHAKA
C002267,1,102,9847.5,5,2,1,521,Hibernating,RANGPUR
C002268,2,130,14317.25,5,5,5,555,Champion,DHAKA
C002269,2,121,14085.75,5,5,5,555,Champion,KHULNA
C002270,10,122,12784.75,4,5,5,455,Champion,RANGPUR
C002271,14,99,9627.25,3,1,1,311,Hibernating,RANGPUR
C002272,14,109,13726.5,3,3,5,335,Loyal,RAJSHAHI
C002273,3,122,12898.0,5,5,5,555,Champion,KHULNA
C002274,5,111,11777.0,5,3,3,533,Loyal,RAJSHAHI
C002275,7,107,10280.25,4,3,1,431,Loyal,CHITTAGONG
C002276,9,119,12309.75,4,5,4,454,Champion,RANGPUR
C002277,11,125,12849.0,4,5,5,455,Champion,DHAKA
C002278,8,144,14962.0,4,5,5,455,Champion,DHAKA
C002279,13,113,13158.0,4,4,5,445,Champion,RAJSHAHI
C002280,53,119,10665.5,1,5,2,152,Potential,RAJSHAHI
C002281,4,107,10233.75,5,3,1,531,Loyal,CHITTAGONG
C002282,1,132,12642.25,5,5,5,555,Champion,DHAKA
C002283,5,138,14463.5,5,5,5,555,Champion,CHITTAGONG
C002284,24,120,10935.0,2,5,2,252,Hibernating,DHAKA
C002285,16,92,9369.25,3,1,1,311,Hibernating,DHAKA
C002286,20,111,13233.5,3,3,5,335,Loyal,DHAKA
C002287,21,112,11853.75,3,4,4,344,Loyal,DHAKA
C002288,120,114,12209.5,1,4,4,144,Potential,RAJSHAHI
C002289,86,118,11980.75,1,4,4,144,Potential,DHAKA
C002290,25,109,11389.75,2,3,3,233,Hibernating,BARISAL
C002291,47,116,13028.25,1,4,5,145,Potential,DHAKA
C002292,2,109,9856.25,5,3,1,531,Loyal,BARISAL
C002293,45,121,11930.25,1,5,4,154,Potential,CHITTAGONG
C002294,8,124,14364.75,4,5,5,455,Champion,RANGPUR
C002295,3,102,10904.0,5,2,2,522,Hibernating,KHULNA
C002296,4,116,12856.75,5,4,5,545,Champion,SYLHET
C002297,64,109,11677.75,1,3,3,133,Potential,RAJSHAHI
C002298,6,121,14018.75,5,5,5,555,Champion,RANGPUR
C002299,28,104,10248.25,2,2,1,221,Hibernating,DHAKA
C002300,13,111,11797.25,4,3,4,434,Loyal,RANGPUR
C002301,11,105,11665.75,4,2,3,423,Hibernating,DHAKA
C002302,10,110,11958.75,4,3,4,434,Loyal,RANGPUR
C002303,13,102,11510.5,4,2,3,423,Hibernating,DHAKA
C002304,3,117,11891.75,5,4,4,544,Champion,CHITTAGONG
C002305,38,97,9222.5,2,1,1,211,Hibernating,CHITTAGONG
C002306,14,111,11207.25,3,3,3,333,Loyal,RANGPUR
C002307,24,109,13028.0,2,3,5,235,Hibernating,CHITTAGONG
C002308,14,100,11554.25,3,1,3,313,Hibernating,CHITTAGONG
C002309,3,95,9997.75,5,1,1,511,Hibernating,DHAKA
C002310,16,129,13558.75,3,5,5,355,Loyal,DHAKA
C002311,6,94,9862.25,5,1,1,511,Hibernating,BARISAL
C002312,6,114,11830.25,5,4,4,544,Champion,CHITTAGONG
C002313,15,106,11989.5,3,2,4,324,Hibernating,DHAKA
C002314,5,105,10642.5,5,2,2,522,Hibernating,BARISAL
C002315,14,104,10312.75,3,2,1,321,Hibernating,DHAKA
C002316,16,108,11119.0,3,3,3,333,Loyal,DHAKA
C002317,14,99,10699.5,3,1,2,312,Hibernating,KHULNA
C002318,5,111,12938.75,5,3,5,535,Loyal,RAJSHAHI
C002319,23,106,10956.25,3,2,2,322,Hibernating,SYLHET
C002320,48,94,10819.75,1,1,2,112,Potential,DHAKA
C002321,3,116,12129.25,5,4,4,544,Champion,RAJSHAHI
C002322,34,110,10934.75,2,3,2,232,Hibernating,RANGPUR
C002323,84,111,11156.75,1,3,3,133,Potential,CHITTAGONG
C002324,62,106,9912.25,1,2,1,121,Potential,BARISAL
C002325,1,112,12881.75,5,4,5,545,Champion,DHAKA
C002326,20,84,9001.75,3,1,1,311,Hibernating,RANGPUR
C002327,69,98,10303.5,1,1,1,111,Potential,RAJSHAHI
C002328,17,111,12624.25,3,3,5,335,Loyal,DHAKA
C002329,5,109,10760.5,5,3,2,532,Loyal,DHAKA
C002330,27,101,10054.75,2,2,1,221,Hibernating,DHAKA
C002331,12,91,10434.0,4,1,2,412,Hibernating,SYLHET
C002332,46,117,11974.5,1,4,4,144,Potential,SYLHET
C002333,24,109,10329.5,2,3,2,232,Hibernating,DHAKA
C002334,25,98,9624.25,2,1,1,211,Hibernating,DHAKA
C002335,10,117,11820.0,4,4,4,444,Champion,CHITTAGONG
C002336,10,121,11603.75,4,5,3,453,Loyal,RAJSHAHI
C002337,6,129,14268.75,5,5,5,555,Champion,DHAKA
C002338,1,100,11365.25,5,1,3,513,Hibernating,CHITTAGONG
C002339,8,110,11733.0,4,3,3,433,Loyal,RAJSHAHI
C002340,9,109,12454.0,4,3,4,434,Loyal,RAJSHAHI
C002341,4,106,11399.5,5,2,3,523,Hibernating,BARISAL
C002342,32,103,12475.0,2,2,4,224,Hibernating,RAJSHAHI
C002343,4,104,9949.0,5,2,1,521,Hibernating,KHULNA
C002344,2,106,12373.0,5,2,4,524,Hibernating,DHAKA
C002345,22,99,10856.25,3,1,2,312,Hibernating,KHULNA
C002346,38,118,12475.25,2,4,4,244,Hibernating,DHAKA
C002347,9,97,10262.25,4,1,1,411,Hibernating,DHAKA
C002348,1,112,11022.25,5,4,2,542,Loyal,DHAKA
C002349,15,113,11025.0,3,4,2,342,Loyal,DHAKA
C002350,1,113,13282.0,5,4,5,545,Champion,CHITTAGONG
C002351,10,112,11181.75,4,4,3,443,Loyal,RAJSHAHI
C002352,7,100,9596.25,4,1,1,411,Hibernating,DHAKA
C002353,64,94,10124.25,1,1,1,111,Potential,RANGPUR
C002354,29,117,14028.0,2,4,5,245,Hibernating,DHAKA
C002355,75,98,10481.5,1,1,2,112,Potential,DHAKA
C002356,14,120,12181.75,3,5,4,354,Loyal,RANGPUR
C002357,9,121,12231.25,4,5,4,454,Champion,RAJSHAHI
C002358,23,96,9925.0,3,1,1,311,Hibernating,DHAKA
C002359,23,103,11135.25,3,2,3,323,Hibernating,KHULNA
C002360,52,112,10680.25,1,4,2,142,Potential,RAJSHAHI
C002361,35,109,12559.5,2,3,4,234,Hibernating,KHULNA
C002362,1,113,9695.5,5,4,1,541,Loyal,RANGPUR
C002363,58,104,10265.5,1,2,1,121,Potential,DHAKA
C002364,5,111,12566.75,5,3,4,534,Loyal,DHAKA
C002365,1,118,11731.5,5,4,3,543,Loyal,RANGPUR
C002366,37,105,9761.75,2,2,1,221,Hibernating,DHAKA
C002367,29,104,11774.25,2,2,3,223,Hibernating,DHAKA
C002368,4,103,11525.5,5,2,3,523,Hibernating,DHAKA
C002369,4,124,12820.5,5,5,5,555,Champion,RAJSHAHI
C002370,23,103,11879.25,3,2,4,324,Hibernating,DHAKA
C002371,22,115,11744.75,3,4,3,343,Loyal,DHAKA
C002372,28,98,9155.75,2,1,1,211,Hibernating,DHAKA
C002373,13,94,9329.5,4,1,1,411,Hibernating,BARISAL
C002374,51,100,9903.75,1,1,1,111,Potential,DHAKA
C002375,27,106,11032.25,2,2,2,222,Hibernating,CHITTAGONG
C002376,33,110,11414.75,2,3,3,233,Hibernating,CHITTAGONG
C002377,29,105,11248.0,2,2,3,223,Hibernating,BARISAL
C002378,20,88,9635.75,3,1,1,311,Hibernating,RAJSHAHI
C002379,59,96,10916.0,1,1,2,112,Potential,DHAKA
C002380,9,117,12464.0,4,4,4,444,Champion,KHULNA
C002381,63,107,10386.75,1,3,2,132,Potential,RANGPUR
C002382,17,124,11984.75,3,5,4,354,Loyal,RAJSHAHI
C002383,42,113,11638.5,1,4,3,143,Potential,RAJSHAHI
C002384,36,91,9357.5,2,1,1,211,Hibernating,CHITTAGONG
C002385,23,93,7526.0,3,1,1,311,Hibernating,DHAKA
C002386,75,104,11892.75,1,2,4,124,Potential,DHAKA
C002387,60,111,13768.5,1,3,5,135,Potential,DHAKA
C002388,7,104,11102.0,4,2,3,423,Hibernating,DHAKA
C002389,3,104,11318.5,5,2,3,523,Hibernating,DHAKA
C002390,63,91,10195.5,1,1,1,111,Potential,DHAKA
C002391,7,92,8908.0,4,1,1,411,Hibernating,CHITTAGONG
C002392,6,107,10768.75,5,3,2,532,Loyal,DHAKA
C002393,27,114,11037.5,2,4,2,242,Hibernating,RANGPUR
C002394,67,106,12004.25,1,2,4,124,Potential,KHULNA
C002395,3,123,12330.0,5,5,4,554,Champion,SYLHET
C002396,45,99,9764.75,1,1,1,111,Potential,DHAKA
C002397,30,118,12009.25,2,4,4,244,Hibernating,DHAKA
C002398,17,110,11538.5,3,3,3,333,Loyal,CHITTAGONG
C002399,11,111,10341.75,4,3,2,432,Loyal,KHULNA
C002400,27,92,10401.5,2,1,2,212,Hibernating,DHAKA
C002401,5,113,11490.75,5,4,3,543,Loyal,CHITTAGONG
C002402,62,97,10640.0,1,1,2,112,Potential,SYLHET
C002403,1,96,9862.0,5,1,1,511,Hibernating,DHAKA
C002404,9,108,11751.25,4,3,3,433,Loyal,DHAKA
C002405,36,87,10040.25,2,1,1,211,Hibernating,RANGPUR
C002406,28,112,12584.25,2,4,4,244,Hibernating,DHAKA
C002407,48,134,13753.75,1,5,5,155,Potential,DHAKA
C002408,4,99,10750.0,5,1,2,512,Hibernating,KHULNA
C002409,7,112,13038.0,4,4,5,445,Champion,CHITTAGONG
C002410,105,101,9178.5,1,2,1,121,Potential,CHITTAGONG
C002411,9,101,10417.5,4,2,2,422,Hibernating,KHULNA
C002412,36,127,13335.0,2,5,5,255,Hibernating,KHULNA
C002413,16,95,9691.5,3,1,1,311,Hibernating,DHAKA
C002414,52,99,11773.75,1,1,3,113,Potential,KHULNA
C002415,2,105,9951.5,5,2,1,521,Hibernating,DHAKA
C002416,11,126,13874.25,4,5,5,455,Champion,BARISAL
C002417,2,113,11895.75,5,4,4,544,Champion,DHAKA
C002418,14,106,11319.25,3,2,3,323,Hibernating,DHAKA
C002419,7,105,9855.0,4,2,1,421,Hibernating,DHAKA
C002420,25,105,12114.0,2,2,4,224,Hibernating,SYLHET
C002421,5,91,9705.25,5,1,1,511,Hibernating,RAJSHAHI
C002422,20,97,10535.5,3,1,2,312,Hibernating,DHAKA
C002423,18,124,12486.5,3,5,4,354,Loyal,BARISAL
C002424,87,114,14488.5,1,4,5,145,Potential,CHITTAGONG
C002425,5,113,11701.0,5,4,3,543,Loyal,DHAKA
C002426,2,90,9984.0,5,1,1,511,Hibernating,CHITTAGONG
C002427,30,115,12784.0,2,4,5,245,Hibernating,CHITTAGONG
C002428,2,105,10396.75,5,2,2,522,Hibernating,CHITTAGONG
C002429,10,116,11987.25,4,4,4,444,Champion,DHAKA
C002430,2,96,9760.0,5,1,1,511,Hibernating,RAJSHAHI
C002431,17,105,10459.25,3,2,2,322,Hibernating,RAJSHAHI
C002432,3,113,11314.25,5,4,3,543,Loyal,RAJSHAHI
C002433,25,98,9814.5,2,1,1,211,Hibernating,DHAKA
C002434,8,103,9558.25,4,2,1,421,Hibernating,KHULNA
C002435,23,110,9722.0,3,3,1,331,Loyal,DHAKA
C002436,34,133,13912.25,2,5,5,255,Hibernating,DHAKA
C002437,15,111,13692.25,3,3,5,335,Loyal,DHAKA
C002438,21,114,11613.5,3,4,3,343,Loyal,DHAKA
C002439,69,112,12451.25,1,4,4,144,Potential,DHAKA
C002440,26,102,9768.75,2,2,1,221,Hibernating,SYLHET
C002441,6,112,11358.75,5,4,3,543,Loyal,DHAKA
C002442,32,110,13221.25,2,3,5,235,Hibernating,DHAKA
C002443,38,100,11537.5,2,1,3,213,Hibernating,DHAKA
C002444,1,103,9972.0,5,2,1,521,Hibernating,DHAKA
C002445,16,127,14400.5,3,5,5,355,Loyal,RAJSHAHI
C002446,23,119,13630.75,3,5,5,355,Loyal,DHAKA
C002447,7,114,11123.5,4,4,3,443,Loyal,CHITTAGONG
C002448,1,99,9424.0,5,1,1,511,Hibernating,RAJSHAHI
C002449,16,116,12289.0,3,4,4,344,Loyal,DHAKA
C002450,10,111,10986.5,4,3,2,432,Loyal,CHITTAGONG
C002451,8,118,13045.5,4,4,5,445,Champion,DHAKA
C002452,8,112,13410.75,4,4,5,445,Champion,DHAKA
C002453,41,94,9871.25,1,1,1,111,Potential,DHAKA
C002454,28,116,11058.5,2,4,2,242,Hibernating,CHITTAGONG
C002455,18,92,10320.75,3,1,2,312,Hibernating,CHITTAGONG
C002456,3,98,9474.75,5,1,1,511,Hibernating,DHAKA
C002457,17,99,10498.25,3,1,2,312,Hibernating,DHAKA
C002458,26,126,13758.75,2,5,5,255,Hibernating,RAJSHAHI
C002459,61,102,11546.75,1,2,3,123,Potential,RANGPUR
C002460,17,105,10735.5,3,2,2,322,Hibernating,SYLHET
C002461,124,108,11337.75,1,3,3,133,Potential,DHAKA
C002462,92,105,11408.75,1,2,3,123,Potential,KHULNA
C002463,28,110,11181.0,2,3,3,233,Hibernating,KHULNA
C002464,21,110,12620.0,3,3,5,335,Loyal,DHAKA
C002465,31,108,11610.75,2,3,3,233,Hibernating,DHAKA
C002466,37,108,9896.75,2,3,1,231,Hibernating,SYLHET
C002467,17,105,11365.0,3,2,3,323,Hibernating,DHAKA
C002468,38,106,11986.25,2,2,4,224,Hibernating,CHITTAGONG
C002469,43,102,11639.5,1,2,3,123,Potential,CHITTAGONG
C002470,26,99,10439.25,2,1,2,212,Hibernating,DHAKA
C002471,11,117,10592.25,4,4,2,442,Loyal,CHITTAGONG
C002472,2,118,11773.75,5,4,3,543,Loyal,CHITTAGONG
C002473,19,115,13531.25,3,4,5,345,Loyal,RANGPUR
C002474,27,109,10664.25,2,3,2,232,Hibernating,DHAKA
C002475,17,119,12374.75,3,5,4,354,Loyal,DHAKA
C002476,15,112,11501.5,3,4,3,343,Loyal,CHITTAGONG
C002477,20,112,13285.25,3,4,5,345,Loyal,KHULNA
C002478,9,120,12111.25,4,5,4,454,Champion,DHAKA
C002479,14,125,11680.5,3,5,3,353,Loyal,CHITTAGONG
C002480,76,112,10335.75,1,4,2,142,Potential,KHULNA
C002481,16,91,9739.25,3,1,1,311,Hibernating,DHAKA
C002482,35,103,9446.75,2,2,1,221,Hibernating,RAJSHAHI
C002483,4,94,8785.25,5,1,1,511,Hibernating,KHULNA
C002484,5,105,11766.5,5,2,3,523,Hibernating,CHITTAGONG
C002485,41,101,10147.25,1,2,1,121,Potential,CHITTAGONG
C002486,60,117,13321.25,1,4,5,145,Potential,CHITTAGONG
C002487,42,100,10528.75,1,1,2,112,Potential,RANGPUR
C002488,33,106,10358.0,2,2,2,222,Hibernating,RAJSHAHI
C002489,6,108,11064.5,5,3,2,532,Loyal,BARISAL
C002490,44,111,11876.0,1,3,4,134,Potential,KHULNA
C002491,9,111,12223.25,4,3,4,434,Loyal,DHAKA
C002492,14,136,13393.75,3,5,5,355,Loyal,SYLHET
C002493,40,96,9624.0,1,1,1,111,Potential,DHAKA
C002494,91,127,14551.25,1,5,5,155,Potential,RANGPUR
C002495,29,109,11553.25,2,3,3,233,Hibernating,DHAKA
C002496,8,110,12033.0,4,3,4,434,Loyal,CHITTAGONG
C002497,13,114,10667.0,4,4,2,442,Loyal,RAJSHAHI
C002498,10,107,10609.0,4,3,2,432,Loyal,RAJSHAHI
C002499,18,123,12930.75,3,5,5,355,Loyal,DHAKA
C002500,1,100,10794.0,5,1,2,512,Hibernating,CHITTAGONG
C002501,4,96,10312.5,5,1,1,511,Hibernating,KHULNA
C002502,18,125,14599.5,3,5,5,355,Loyal,DHAKA
C002503,6,117,13351.5,5,4,5,545,Champion,RAJSHAHI
C002504,1,105,13159.25,5,2,5,525,Hibernating,CHITTAGONG
C002505,14,106,11142.25,3,2,3,323,Hibernating,CHITTAGONG
C002506,2,118,13102.25,5,4,5,545,Champion,DHAKA
C002507,115,112,12532.5,1,4,4,144,Potential,RANGPUR
C002508,31,112,11214.75,2,4,3,243,Hibernating,RAJSHAHI
C002509,15,108,12374.5,3,3,4,334,Loyal,BARISAL
C002510,14,106,10543.5,3,2,2,322,Hibernating,CHITTAGONG
C002511,33,95,8816.5,2,1,1,211,Hibernating,DHAKA
C002512,2,105,9895.25,5,2,1,521,Hibernating,RAJSHAHI
C002513,71,113,12224.0,1,4,4,144,Potential,CHITTAGONG
C002514,8,97,10279.0,4,1,1,411,Hibernating,BARISAL
C002515,10,103,12205.0,4,2,4,424,Hibernating,DHAKA
C002516,2,123,11739.25,5,5,3,553,Loyal,RAJSHAHI
C002517,7,99,10580.25,4,1,2,412,Hibernating,DHAKA
C002518,11,132,12652.5,4,5,5,455,Champion,CHITTAGONG
C002519,46,119,13149.25,1,5,5,155,Potential,CHITTAGONG
C002520,89,105,12904.75,1,2,5,125,Potential,DHAKA
C002521,15,103,9877.25,3,2,1,321,Hibernating,CHITTAGONG
C002522,28,110,12276.0,2,3,4,234,Hibernating,KHULNA
C002523,30,103,11376.0,2,2,3,223,Hibernating,RANGPUR
C002524,13,118,13333.25,4,4,5,445,Champion,CHITTAGONG
C002525,23,117,12136.75,3,4,4,344,Loyal,SYLHET
C002526,8,93,10450.25,4,1,2,412,Hibernating,RANGPUR
C002527,52,110,12829.0,1,3,5,135,Potential,DHAKA
C002528,24,109,11081.25,2,3,3,233,Hibernating,KHULNA
C002529,20,104,10213.0,3,2,1,321,Hibernating,DHAKA
C002530,84,99,10204.25,1,1,1,111,Potential,SYLHET
C002531,10,104,11322.75,4,2,3,423,Hibernating,KHULNA
C002532,11,120,12471.0,4,5,4,454,Champion,BARISAL
C002533,1,114,11506.0,5,4,3,543,Loyal,KHULNA
C002534,68,129,12441.25,1,5,4,154,Potential,DHAKA
C002535,4,97,9601.5,5,1,1,511,Hibernating,KHULNA
C002536,24,114,10914.0,2,4,2,242,Hibernating,SYLHET
C002537,23,122,12224.25,3,5,4,354,Loyal,DHAKA
C002538,31,126,12800.5,2,5,5,255,Hibernating,KHULNA
C002539,41,115,11920.5,1,4,4,144,Potential,DHAKA
C002540,27,123,12076.25,2,5,4,254,Hibernating,RAJSHAHI
C002541,28,100,10212.25,2,1,1,211,Hibernating,RAJSHAHI
C002542,47,117,13124.25,1,4,5,145,Potential,RAJSHAHI
C002543,10,103,10364.0,4,2,2,422,Hibernating,RAJSHAHI
C002544,10,94,10121.0,4,1,1,411,Hibernating,DHAKA
C002545,7,103,10576.25,4,2,2,422,Hibernating,DHAKA
C002546,18,89,9298.75,3,1,1,311,Hibernating,KHULNA
C002547,20,117,10698.75,3,4,2,342,Loyal,DHAKA
C002548,8,104,10767.5,4,2,2,422,Hibernating,DHAKA
C002549,14,116,13818.75,3,4,5,345,Loyal,DHAKA
C002550,38,106,12164.5,2,2,4,224,Hibernating,CHITTAGONG
C002551,6,112,11704.5,5,4,3,543,Loyal,KHULNA
C002552,19,101,11662.25,3,2,3,323,Hibernating,DHAKA
C002553,41,99,10089.5,1,1,1,111,Potential,RAJSHAHI
C002554,43,108,12079.5,1,3,4,134,Potential,DHAKA
C002555,38,107,10960.75,2,3,2,232,Hibernating,DHAKA
C002556,9,121,13900.0,4,5,5,455,Champion,DHAKA
C002557,39,106,12024.25,1,2,4,124,Potential,SYLHET
C002558,21,103,10769.5,3,2,2,322,Hibernating,RAJSHAHI
C002559,2,120,12841.75,5,5,5,555,Champion,CHITTAGONG
C002560,23,83,8820.25,3,1,1,311,Hibernating,DHAKA
C002561,7,110,13490.5,4,3,5,435,Loyal,KHULNA
C002562,2,113,11723.75,5,4,3,543,Loyal,DHAKA
C002563,11,112,11154.25,4,4,3,443,Loyal,DHAKA
C002564,5,100,9963.25,5,1,1,511,Hibernating,KHULNA
C002565,17,117,12538.25,3,4,4,344,Loyal,CHITTAGONG
C002566,16,117,12728.75,3,4,5,345,Loyal,RAJSHAHI
C002567,58,109,11430.25,1,3,3,133,Potential,DHAKA
C002568,24,109,10561.75,2,3,2,232,Hibernating,KHULNA
C002569,18,118,11847.75,3,4,4,344,Loyal,KHULNA
C002570,80,93,9928.5,1,1,1,111,Potential,CHITTAGONG
C002571,25,109,12022.25,2,3,4,234,Hibernating,RAJSHAHI
C002572,18,118,11675.5,3,4,3,343,Loyal,DHAKA
C002573,41,118,12662.25,1,4,5,145,Potential,DHAKA
C002574,40,117,12374.5,1,4,4,144,Potential,RAJSHAHI
C002575,4,105,10406.25,5,2,2,522,Hibernating,CHITTAGONG
C002576,84,91,8965.75,1,1,1,111,Potential,DHAKA
C002577,47,111,11672.5,1,3,3,133,Potential,RAJSHAHI
C002578,17,113,11698.5,3,4,3,343,Loyal,RAJSHAHI
C002579,25,101,10255.25,2,2,1,221,Hibernating,DHAKA
C002580,4,104,11699.5,5,2,3,523,Hibernating,BARISAL
C002581,9,113,11802.0,4,4,4,444,Champion,CHITTAGONG
C002582,3,122,12608.25,5,5,4,554,Champion,DHAKA
C002583,1,126,13273.25,5,5,5,555,Champion,DHAKA
C002584,46,92,9019.75,1,1,1,111,Potential,DHAKA
C002585,34,91,10311.0,2,1,1,211,Hibernating,DHAKA
C002586,101,120,12156.0,1,5,4,154,Potential,BARISAL
C002587,28,111,13217.0,2,3,5,235,Hibernating,KHULNA
C002588,3,111,11393.0,5,3,3,533,Loyal,KHULNA
C002589,93,110,10381.75,1,3,2,132,Potential,KHULNA
C002590,27,107,10957.75,2,3,2,232,Hibernating,DHAKA
C002591,59,118,11232.0,1,4,3,143,Potential,CHITTAGONG
C002592,1,102,10546.25,5,2,2,522,Hibernating,RAJSHAHI
C002593,14,121,12467.25,3,5,4,354,Loyal,KHULNA
C002594,27,107,11958.5,2,3,4,234,Hibernating,BARISAL
C002595,1,111,9984.5,5,3,1,531,Loyal,DHAKA
C002596,21,90,9970.5,3,1,1,311,Hibernating,DHAKA
C002597,9,104,11983.75,4,2,4,424,Hibernating,DHAKA
C002598,24,98,10607.0,2,1,2,212,Hibernating,CHITTAGONG
C002599,39,107,11782.5,1,3,3,133,Potential,RAJSHAHI
C002600,14,96,9321.0,3,1,1,311,Hibernating,DHAKA
C002601,1,128,13108.75,5,5,5,555,Champion,KHULNA
C002602,5,110,12255.0,5,3,4,534,Loyal,CHITTAGONG
C002603,23,115,13054.5,3,4,5,345,Loyal,CHITTAGONG
C002604,11,99,10617.25,4,1,2,412,Hibernating,SYLHET
C002605,1,121,12626.75,5,5,5,555,Champion,RANGPUR
C002606,8,118,12408.5,4,4,4,444,Champion,DHAKA
C002607,50,103,12033.25,1,2,4,124,Potential,RANGPUR
C002608,3,102,10425.25,5,2,2,522,Hibernating,CHITTAGONG
C002609,2,110,12344.25,5,3,4,534,Loyal,RANGPUR
C002610,1,104,10066.0,5,2,1,521,Hibernating,BARISAL
C002611,17,106,11112.5,3,2,3,323,Hibernating,DHAKA
C002612,21,113,12422.0,3,4,4,344,Loyal,SYLHET
C002613,4,115,12458.5,5,4,4,544,Champion,DHAKA
C002614,54,114,12393.5,1,4,4,144,Potential,CHITTAGONG
C002615,49,107,11223.5,1,3,3,133,Potential,BARISAL
C002616,32,97,10549.25,2,1,2,212,Hibernating,DHAKA
C002617,80,126,12726.25,1,5,5,155,Potential,BARISAL
C002618,40,109,10206.25,1,3,1,131,Potential,DHAKA
C002619,3,102,9805.75,5,2,1,521,Hibernating,BARISAL
C002620,3,104,10494.5,5,2,2,522,Hibernating,BARISAL
C002621,25,111,12101.5,2,3,4,234,Hibernating,CHITTAGONG
C002622,17,116,13491.5,3,4,5,345,Loyal,DHAKA
C002623,13,102,10747.5,4,2,2,422,Hibernating,DHAKA
C002624,27,86,9932.25,2,1,1,211,Hibernating,CHITTAGONG
C002625,13,94,10464.5,4,1,2,412,Hibernating,BARISAL
C002626,47,119,12333.5,1,5,4,154,Potential,DHAKA
C002627,20,114,10898.0,3,4,2,342,Loyal,KHULNA
C002628,4,105,9768.5,5,2,1,521,Hibernating,KHULNA
C002629,39,122,11665.75,1,5,3,153,Potential,CHITTAGONG
C002630,4,115,12131.0,5,4,4,544,Champion,KHULNA
C002631,15,125,13889.25,3,5,5,355,Loyal,DHAKA
C002632,18,120,12676.75,3,5,5,355,Loyal,BARISAL
C002633,6,124,12258.0,5,5,4,554,Champion,RANGPUR
C002634,17,98,11337.0,3,1,3,313,Hibernating,CHITTAGONG
C002635,1,90,8005.0,5,1,1,511,Hibernating,SYLHET
C002636,16,108,12652.0,3,3,5,335,Loyal,RAJSHAHI
C002637,22,100,10179.75,3,1,1,311,Hibernating,KHULNA
C002638,74,117,13696.0,1,4,5,145,Potential,SYLHET
C002639,9,110,11179.25,4,3,3,433,Loyal,DHAKA
C002640,6,92,10359.75,5,1,2,512,Hibernating,DHAKA
C002641,12,106,11830.5,4,2,4,424,Hibernating,CHITTAGONG
C002642,2,99,10247.5,5,1,1,511,Hibernating,CHITTAGONG
C002643,9,114,10431.75,4,4,2,442,Loyal,DHAKA
C002644,48,109,10329.0,1,3,2,132,Potential,RAJSHAHI
C002645,26,126,15421.5,2,5,5,255,Hibernating,DHAKA
C002646,34,98,10289.5,2,1,1,211,Hibernating,DHAKA
C002647,1,107,12004.25,5,3,4,534,Loyal,RAJSHAHI
C002648,14,103,10947.5,3,2,2,322,Hibernating,CHITTAGONG
C002649,24,110,12551.0,2,3,4,234,Hibernating,KHULNA
C002650,7,125,14265.75,4,5,5,455,Champion,DHAKA
C002651,13,95,10925.0,4,1,2,412,Hibernating,DHAKA
C002652,8,115,11775.0,4,4,3,443,Loyal,KHULNA
C002653,32,99,10606.5,2,1,2,212,Hibernating,DHAKA
C002654,12,109,11694.75,4,3,3,433,Loyal,DHAKA
C002655,12,85,9801.0,4,1,1,411,Hibernating,KHULNA
C002656,10,104,10640.0,4,2,2,422,Hibernating,CHITTAGONG
C002657,47,104,8961.5,1,2,1,121,Potential,DHAKA
C002658,3,133,14368.0,5,5,5,555,Champion,CHITTAGONG
C002659,10,108,11546.0,4,3,3,433,Loyal,DHAKA
C002660,18,107,10911.75,3,3,2,332,Loyal,CHITTAGONG
C002661,38,126,12341.25,2,5,4,254,Hibernating,RANGPUR
C002662,1,115,10804.0,5,4,2,542,Loyal,DHAKA
C002663,11,97,10813.0,4,1,2,412,Hibernating,KHULNA
C002664,20,106,12123.25,3,2,4,324,Hibernating,DHAKA
C002665,21,98,11676.25,3,1,3,313,Hibernating,DHAKA
C002666,13,103,8860.0,4,2,1,421,Hibernating,DHAKA
C002667,52,114,12273.5,1,4,4,144,Potential,SYLHET
